lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
0.25,0.5384615384615381,0.36123348017621143,0.21990740740740738,0.03782505910165485,0.8591954022988506,0.12030075187969926,0
0.25,0.6153846153846156,0.21365638766519823,0.25462962962962965,0.021276595744680854,0.7902298850574712,0.16097060833902943,0
0.25,0.3076923076923077,0.301762114537445,0.2361111111111111,0.08510638297872342,0.7413793103448275,0.10833902939166098,0
1.0,0.9230769230769231,0.0,0.24537037037037035,0.07092198581560284,0.9367816091954021,0.12576896787423103,0
0.25,0.6923076923076923,0.039647577092511016,0.29166666666666663,0.014184397163120569,0.8017241379310345,0.15892002734107996,0
0.25,0.23076923076923062,0.7610132158590308,0.14814814814814814,0.17021276595744683,0.6379310344827586,0.06493506493506494,0
0.25,0.7692307692307694,0.20264317180616742,0.2708333333333333,0.016548463356973995,0.8678160919540229,0.12542720437457283,0
0.25,0.15384615384615397,1.0000000000000002,0.09490740740740741,0.24822695035460995,0.4568965517241379,0.03212576896787424,0
0.25,0.846153846153846,0.07819383259911894,0.28009259259259256,0.059101654846335706,0.6925287356321839,0.10423786739576213,0
0.25,0.9230769230769231,0.4669603524229075,0.21064814814814814,0.13238770685579196,0.5028735632183908,0.07518796992481203,0
0.25,0.07692307692307687,0.42511013215859034,0.1898148148148148,0.12056737588652483,0.5603448275862069,0.039986329460013674,0
0.5,0.0,0.27422907488986786,0.2013888888888889,0.052009456264775426,0.5833333333333334,0.06937799043062201,0
0.25,0.0,0.20154185022026433,0.21527777777777776,0.049645390070921995,0.6005747126436781,0.06185919343814082,0
1.0,0.846153846153846,0.003303964757709249,0.24768518518518517,0.04255319148936171,0.9224137931034481,0.13226247436773753,0
0.5,0.07692307692307687,0.3502202643171806,0.18055555555555555,0.09692671394799054,0.6149425287356322,0.09295967190704033,0
0.5,0.3076923076923077,0.368942731277533,0.21990740740740738,0.07328605200945627,0.82183908045977,0.10560492139439508,0
0.0,0.9999999999999998,0.8744493392070485,0.1550925925925926,0.07092198581560284,0.5316091954022988,0.09603554340396447,0
0.5,0.38461538461538436,0.38766519823788553,0.19907407407407407,0.07092198581560284,0.7816091954022988,0.11449077238550924,0
0.5,0.46153846153846145,0.40198237885462557,0.21527777777777776,0.03546099290780142,0.7183908045977011,0.11483253588516747,0
0.0,0.9230769230769231,0.05286343612334804,0.27546296296296297,0.047281323877068564,0.5057471264367815,0.12884483937115515,0
0.5,0.5384615384615381,0.2588105726872247,0.2175925925925926,0.10401891252955085,0.7844827586206896,0.0963773069036227,0
